34.227.110.80 - - [04/Apr/2026:02:52:49 +0000] "GET / HTTP/1.1" 504 176 "-" "curl/8.5.0"
191.7.213.5 - - [07/Apr/2026:12:18:29 +0000] "GET /_next/static/chunks/0_.rbup-aj4-~.css HTTP/1.1" 200 21716 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:29 +0000] "GET /_next/static/media/caa3a2e1cccd8315-s.p.16t1db8_9y2o~.woff2 HTTP/1.1" 200 28388 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:29 +0000] "GET /_next/static/chunks/0yb2wil16uz6h.js HTTP/1.1" 200 2030 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:29 +0000] "GET /_next/static/chunks/14okdlxa51d~o.js HTTP/1.1" 200 8927 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:29 +0000] "GET /_next/static/chunks/0o59ac8426icc.js HTTP/1.1" 200 37226 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:29 +0000] "GET /_next/static/chunks/0_y62ouqyf--c.js HTTP/1.1" 200 13310 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:29 +0000] "GET /_next/static/chunks/turbopack-0dawjl7raq68q.js HTTP/1.1" 200 4179 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:29 +0000] "GET /_next/static/chunks/0vkgb7xyv-nko.js HTTP/1.1" 200 71081 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:29 +0000] "GET /_next/static/chunks/0pqt~8bl3ukh4.js HTTP/1.1" 200 9249 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:29 +0000] "GET /logo-ximples-white.png HTTP/1.1" 200 75703 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:30 +0000] "GET /_next/static/chunks/15ika4zy8_z34.js HTTP/1.1" 200 2514 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:30 +0000] "GET /_next/static/chunks/0d3shmwh5_nmn.js HTTP/1.1" 200 12903 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:30 +0000] "GET /_next/static/chunks/0eax33z5cu6y2.js HTTP/1.1" 200 10036 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:30 +0000] "GET /_next/static/chunks/0iobf1jub1~ks.js HTTP/1.1" 200 12226 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:30 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2532 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
191.7.213.5 - - [07/Apr/2026:12:18:30 +0000] "GET /favicon.png HTTP/1.1" 200 96636 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:18:30 +0000] "GET /login HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:18:30 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:18:30 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2532 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:18:36 +0000] "GET /login HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:18:37 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:18:37 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2532 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:18:44 +0000] "GET /?_rsc=13uu9 HTTP/1.1" 200 1940 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:18:44 +0000] "GET /_next/static/chunks/0uq-t3r~r.fvu.js HTTP/1.1" 200 11580 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:18:44 +0000] "GET /_next/static/chunks/04s5mez522w51.js HTTP/1.1" 200 31198 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:19:02 +0000] "GET /campaigns?_rsc=lquux HTTP/1.1" 200 1968 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:19:02 +0000] "GET /_next/static/chunks/0ctf29v~rov9a.js HTTP/1.1" 200 3845 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:19:05 +0000] "GET /campaigns/7?_rsc=6fwxo HTTP/1.1" 200 1404 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:19:05 +0000] "GET /_next/static/chunks/0l-xizahcw885.js HTTP/1.1" 200 6960 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:19:16 +0000] "GET /campaigns/7/analytics?_rsc=3c31f HTTP/1.1" 200 1424 "https://app.ximples.com.br/campaigns/7" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:19:17 +0000] "GET /_next/static/chunks/08bb9twmhly9e.js HTTP/1.1" 200 3546 "https://app.ximples.com.br/campaigns/7" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:19:17 +0000] "GET /_next/static/chunks/0w3r62y88uidf.js HTTP/1.1" 200 10061 "https://app.ximples.com.br/campaigns/7" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:30:09 +0000] "GET /campaigns/7?_rsc=1rk15 HTTP/1.1" 200 1303 "https://app.ximples.com.br/campaigns/7/analytics" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:30:14 +0000] "GET /campaigns?_rsc=3c31f HTTP/1.1" 200 1968 "https://app.ximples.com.br/campaigns/7" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:30:17 +0000] "GET /campaigns/7?_rsc=6fwxo HTTP/1.1" 200 1419 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:30:21 +0000] "GET /campaigns?_rsc=3c31f HTTP/1.1" 200 1968 "https://app.ximples.com.br/campaigns/7" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:30:22 +0000] "GET /?_rsc=6fwxo HTTP/1.1" 200 1945 "https://app.ximples.com.br/campaigns" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:33:02 +0000] "GET /contacts?_rsc=lquux HTTP/1.1" 200 1967 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:33:02 +0000] "GET /_next/static/chunks/0521frc3svrc7.js HTTP/1.1" 200 8237 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:47:31 +0000] "GET /contacts HTTP/1.1" 200 2848 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:12:47:31 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2527 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:16:06 +0000] "GET /contacts HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:16:06 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2532 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:16:06 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
34.227.110.80 - - [07/Apr/2026:13:19:07 +0000] "GET / HTTP/1.1" 200 12085 "-" "curl/8.5.0"
179.215.120.80 - - [07/Apr/2026:13:19:50 +0000] "GET /contacts HTTP/1.1" 200 2849 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:19:50 +0000] "GET /_next/static/chunks/0~qr3hpri1a8y.js HTTP/1.1" 200 8518 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:19:50 +0000] "GET /favicon.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:19:50 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2534 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:20:22 +0000] "GET /lists?_rsc=n62hr HTTP/1.1" 200 1971 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:20:22 +0000] "GET /_next/static/chunks/0zgnoee~7ygkw.js HTTP/1.1" 200 5720 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:20:32 +0000] "GET /lists/7?_rsc=j3ktk HTTP/1.1" 200 1423 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:20:32 +0000] "GET /_next/static/chunks/0fyzv52q75-3h.js HTTP/1.1" 200 2842 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:21:43 +0000] "GET /lists?_rsc=6xqkm HTTP/1.1" 200 1971 "https://app.ximples.com.br/lists/7" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
34.227.110.80 - - [07/Apr/2026:13:31:54 +0000] "GET / HTTP/1.1" 200 12085 "-" "curl/8.5.0"
179.215.120.80 - - [07/Apr/2026:13:36:28 +0000] "GET /lists/7?_rsc=j3ktk HTTP/1.1" 200 1425 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:36:28 +0000] "GET /_next/static/chunks/02rxltw9ft9y4.js HTTP/1.1" 200 4041 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:36:29 +0000] "GET /lists/7 HTTP/1.1" 200 3561 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:36:29 +0000] "GET /_vercel/insights/script.js HTTP/1.1" 404 2530 "https://app.ximples.com.br/lists/7" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:36:37 +0000] "GET /lists?_rsc=1e9tb HTTP/1.1" 200 1966 "https://app.ximples.com.br/lists/7" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:36:37 +0000] "GET /_next/static/chunks/0swjky0hfq500.js HTTP/1.1" 200 5765 "https://app.ximples.com.br/lists/7" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:36:41 +0000] "GET /lists/7?_rsc=1rmet HTTP/1.1" 200 1424 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:36:52 +0000] "GET /lists?_rsc=6xqkm HTTP/1.1" 200 1971 "https://app.ximples.com.br/lists/7" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:37:00 +0000] "GET /lists/6?_rsc=j3ktk HTTP/1.1" 200 1425 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:37:03 +0000] "GET /lists?_rsc=6xqkm HTTP/1.1" 200 1966 "https://app.ximples.com.br/lists/6" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:38:20 +0000] "GET /contacts?_rsc=j3ktk HTTP/1.1" 200 1964 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:38:20 +0000] "GET /_next/static/chunks/0_3tkee63e5u3.js HTTP/1.1" 200 8588 "https://app.ximples.com.br/lists" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:38:22 +0000] "GET /?_rsc=n62hr HTTP/1.1" 200 1947 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:38:23 +0000] "GET /_next/static/chunks/0ui4ye0svzao..js HTTP/1.1" 200 11680 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:38:23 +0000] "GET /_next/static/chunks/0wg0gwuh32_a~.js HTTP/1.1" 200 31149 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:38:23 +0000] "GET /logo-ximples-white.png HTTP/1.1" 304 0 "https://app.ximples.com.br/contacts" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:38:27 +0000] "GET /campaigns?_rsc=lquux HTTP/1.1" 200 1970 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:13:47:02 +0000] "GET /contacts HTTP/1.1" 499 0 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:36 +0000] "GET /login HTTP/1.1" 200 4393 "https://www.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/media/83afe278b6a6bb3c-s.p.0q-301v4kxxnr.woff2 HTTP/1.1" 200 48432 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/media/797e433ab948586e-s.p.0.q-h669a_dqa.woff2 HTTP/1.1" 200 31288 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/0vjzrvtg1af.6.css HTTP/1.1" 200 1049 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/media/caa3a2e1cccd8315-s.p.16t1db8_9y2o~.woff2 HTTP/1.1" 200 28388 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/0_.rbup-aj4-~.css HTTP/1.1" 200 21739 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/0yb2wil16uz6h.js HTTP/1.1" 200 2030 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/14okdlxa51d~o.js HTTP/1.1" 200 8927 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/0vkgb7xyv-nko.js HTTP/1.1" 200 71081 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/0pqt~8bl3ukh4.js HTTP/1.1" 200 9256 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/turbopack-0dawjl7raq68q.js HTTP/1.1" 200 4179 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/0o59ac8426icc.js HTTP/1.1" 200 37226 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/0_y62ouqyf--c.js HTTP/1.1" 200 13310 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/0d3shmwh5_nmn.js HTTP/1.1" 200 12903 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/15ika4zy8_z34.js HTTP/1.1" 200 2514 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/03wzulm6vwa08.js HTTP/1.1" 200 12227 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [07/Apr/2026:14:55:37 +0000] "GET /_next/static/chunks/0eax33z5cu6y2.js HTTP/1.1" 200 10043 "https://app.ximples.com.br/login" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
