34.227.110.80 - - [04/Apr/2026:02:50:29 +0000] "GET /up HTTP/1.1" 200 1842 "-" "curl/8.5.0"
179.215.120.80 - - [04/Apr/2026:04:27:34 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:36 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:38 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:38 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:41 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:42 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:46 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:49 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:51 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:53 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:54 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:54 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:54 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:56 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:58 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:58 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:59 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:27:59 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:01 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:02 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:03 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:05 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:07 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:07 +0000] "OPTIONS /api/v1/chat/send HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:09 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:12 +0000] "POST /api/v1/chat/send HTTP/1.1" 201 2610 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:13 +0000] "OPTIONS /api/v1/tokens/balance HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:13 +0000] "GET /api/v1/tokens/balance HTTP/1.1" 200 51 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:13 +0000] "OPTIONS /api/v1/milestones/16 HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:13 +0000] "OPTIONS /api/v1/assets/16 HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:14 +0000] "GET /api/v1/assets/16 HTTP/1.1" 200 23 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:14 +0000] "GET /api/v1/milestones/16 HTTP/1.1" 200 28 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:48 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:51 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 143 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:54 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:28:55 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:03 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 143 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:03 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 143 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:05 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:06 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:07 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:08 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:08 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:09 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:09 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:12 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:12 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:12 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:13 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:15 +0000] "OPTIONS /api/v1/chat/send HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:15 +0000] "OPTIONS /api/v1/chat/estimate HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:16 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 145 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:19 +0000] "POST /api/v1/chat/send HTTP/1.1" 201 3308 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:19 +0000] "OPTIONS /api/v1/tokens/balance HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:20 +0000] "GET /api/v1/tokens/balance HTTP/1.1" 200 50 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:20 +0000] "OPTIONS /api/v1/milestones/16 HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:20 +0000] "OPTIONS /api/v1/assets/16 HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:20 +0000] "POST /api/v1/chat/estimate HTTP/1.1" 200 144 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:20 +0000] "GET /api/v1/assets/16 HTTP/1.1" 200 23 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:20 +0000] "GET /api/v1/milestones/16 HTTP/1.1" 200 28 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:46 +0000] "OPTIONS /api/v1/chat/12 HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:46 +0000] "GET /api/v1/chat/12 HTTP/1.1" 200 5717 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:46 +0000] "OPTIONS /api/v1/milestones/12 HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:46 +0000] "OPTIONS /api/v1/assets/12 HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:47 +0000] "GET /api/v1/milestones/12 HTTP/1.1" 200 632 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:47 +0000] "GET /api/v1/assets/12 HTTP/1.1" 200 2230 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:48 +0000] "OPTIONS /api/v1/chat/16 HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:48 +0000] "GET /api/v1/chat/16 HTTP/1.1" 200 5324 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:48 +0000] "OPTIONS /api/v1/milestones/16 HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:48 +0000] "OPTIONS /api/v1/assets/16 HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:48 +0000] "GET /api/v1/milestones/16 HTTP/1.1" 200 331 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:48 +0000] "GET /api/v1/assets/16 HTTP/1.1" 200 1258 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
34.227.110.80 - - [04/Apr/2026:04:29:54 +0000] "GET /api/v1/public/pages/marcalstore-sua-loja-de-oportunidades-digitais-4hLoEt HTTP/1.1" 200 2046 "-" "node"
179.215.120.80 - - [04/Apr/2026:04:29:55 +0000] "OPTIONS /api/v1/auth/me HTTP/1.1" 204 0 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
179.215.120.80 - - [04/Apr/2026:04:29:55 +0000] "GET /api/v1/auth/me HTTP/1.1" 200 440 "https://app.ximples.com.br/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
216.73.216.126 - - [04/Apr/2026:04:32:55 +0000] "GET /robots.txt HTTP/1.1" 200 24 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)"
216.73.216.126 - - [04/Apr/2026:04:32:55 +0000] "GET /robots.txt HTTP/1.1" 200 24 "-" ""
216.73.216.126 - - [04/Apr/2026:04:32:56 +0000] "GET / HTTP/1.1" 200 17399 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)"
157.254.55.110 - - [04/Apr/2026:04:34:49 +0000] "GET / HTTP/1.1" 200 17399 "-" "req/v3 (https://github.com/imroc/req)"
54.247.57.72 - - [04/Apr/2026:04:53:12 +0000] "GET / HTTP/1.1" 200 17399 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:83.0) Gecko/20100101 Firefox/83.0"
54.247.57.72 - - [04/Apr/2026:04:53:13 +0000] "GET / HTTP/1.1" 200 17399 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
54.247.57.72 - - [04/Apr/2026:04:53:13 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "https://backend.ximples.com.br/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"
54.247.57.72 - - [04/Apr/2026:04:53:13 +0000] "GET / HTTP/1.1" 200 17399 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36"
54.247.57.72 - - [04/Apr/2026:04:53:14 +0000] "HEAD /favicon.ico HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36"
54.247.57.72 - - [04/Apr/2026:04:53:14 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
35.163.201.0 - - [04/Apr/2026:04:55:23 +0000] "GET / HTTP/1.1" 200 17399 "http://backend.ximples.com.br" "Mozilla/5.0 (Linux; Android 8.0.0; SM-G965U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
35.163.201.0 - - [04/Apr/2026:04:55:24 +0000] "GET / HTTP/1.1" 200 17399 "http://backend.ximples.com.br" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
54.214.105.152 - - [04/Apr/2026:04:56:03 +0000] "GET / HTTP/1.1" 200 17399 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Safari/537.36"
54.214.105.152 - - [04/Apr/2026:04:56:03 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "https://backend.ximples.com.br/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Safari/537.36"
54.214.105.152 - - [04/Apr/2026:04:56:08 +0000] "GET / HTTP/1.1" 200 17399 "-" "Mozilla/5.0 (Linux; Android 8.0.0; SM-G965U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36"
54.214.105.152 - - [04/Apr/2026:04:56:08 +0000] "GET /favicon.ico HTTP/1.1" 200 0 "https://backend.ximples.com.br/" "Mozilla/5.0 (Linux; Android 8.0.0; SM-G965U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36"
51.254.49.110 - - [04/Apr/2026:05:29:14 +0000] "GET / HTTP/1.1" 200 70638 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0"
216.73.216.126 - - [04/Apr/2026:07:28:09 +0000] "GET /robots.txt HTTP/1.1" 200 24 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)"
216.73.216.126 - - [04/Apr/2026:07:28:09 +0000] "GET /sitemap.xml HTTP/1.1" 404 2329 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)"
85.11.167.19 - - [04/Apr/2026:07:45:02 +0000] "POST / HTTP/1.1" 405 1023 "https://backend.ximples.com.br" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
85.11.167.19 - - [04/Apr/2026:07:45:02 +0000] "POST / HTTP/1.1" 405 1023 "https://backend.ximples.com.br" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
